"ENTREZID","ENSEMBL","SYMBOL"
"16814","ENSMUSG00000025216","Lbx1"
"56626","ENSMUSG00000025218","Poll"
"71617","ENSMUSG00000039901","Armh3"
"12686","ENSMUSG00000038754","Elovl3"
"75146","ENSMUSG00000025227","Mfsd13a"
"226180","ENSMUSG00000034336","Ina"
"18011","ENSMUSG00000006435","Neurl1a"
"14218","ENSMUSG00000053617","Sh3pxd2a"
"20874","ENSMUSG00000025060","Slk"
"12821","ENSMUSG00000025064","Col17a1"
"102465883","ENSMUSG00000099069","Mir8090"
"16333","ENSMUSG00000035804","Ins1"
"100043450","ENSMUSG00000117896","AA387883"
"78457","ENSMUSG00000099988","1700054A03Rik"
"56392","ENSMUSG00000024976","Shoc2"
"11551","ENSMUSG00000033717","Adra2a"
"102465990","ENSMUSG00000098289","Mir6715"
"433256","ENSMUSG00000024981","Acsl5"
"12369","ENSMUSG00000025076","Casp7"
"226245","ENSMUSG00000035818","Plekhs1"
"226250","ENSMUSG00000025083","Afap1l2"
"226251","ENSMUSG00000025085","Ablim1"
"72133","ENSMUSG00000025086","Trub1"
"14585","ENSMUSG00000025089","Gfra1"
"69055","ENSMUSG00000100001","1810007D17Rik"
"69166","ENSMUSG00000101088","1810018F18Rik"
"100526480","ENSMUSG00000092813","Mir3086"
"71653","ENSMUSG00000041362","Shtn1"
"22326","ENSMUSG00000006270","Vax1"
"332396","ENSMUSG00000040901","Kcnk18"
"72647","ENSMUSG00000100119","2700089I24Rik"
"107376","ENSMUSG00000053117","E330013P04Rik"
"226278","ENSMUSG00000045052","Prlhr"
"332397","ENSMUSG00000072437","Nanos1"
"664787","ENSMUSG00000079222","LOC664787"
"114564","ENSMUSG00000062783","Csprs"
"99035","ENSMUSG00000026645","Olah"
"209645","ENSMUSG00000048186","Bend7"
"16922","ENSMUSG00000026664","Phyh"
"68527","ENSMUSG00000026668","Ucma"
"70024","ENSMUSG00000026669","Mcm10"
"227541","ENSMUSG00000039145","Camk1d"
"98828","ENSMUSG00000039128","Cdc123"
"209692","ENSMUSG00000025815","Dhtkd1"
"100038358","ENSMUSG00000102887","Gm10857"
"67856","ENSMUSG00000039063","Echdc3"
"14007","ENSMUSG00000002107","Celf2"
"14462","ENSMUSG00000015619","Gata3"
"16425","ENSMUSG00000037254","Itih2"
"100316831","ENSMUSG00000080594","Mir669h"
"18761","ENSMUSG00000026778","Prkcq"
"77543","ENSMUSG00000102674","8030442B05Rik"
"170768","ENSMUSG00000026773","Pfkfb3"
"16184","ENSMUSG00000026770","Il2ra"
"16169","ENSMUSG00000023206","Il15ra"
"241226","ENSMUSG00000026768","Itga8"
"19212","ENSMUSG00000026730","Pter"
"227580","ENSMUSG00000049630","C1ql3"
"22352","ENSMUSG00000026728","Vim"
"241230","ENSMUSG00000003418","St8sia6"
"625286","ENSMUSG00000061531","Tmem236"
"17533","ENSMUSG00000026712","Mrc1"
"100124488","ENSMUSG00000077897","Mir511"
"277468","ENSMUSG00000036949","Slc39a12"
"12296","ENSMUSG00000057914","Cacnb2"
"102635496","ENSMUSG00000075520","Malrd1"
"67448","ENSMUSG00000026748","Plxdc2"
"74103","ENSMUSG00000053702","Nebl"
"102465964","ENSMUSG00000099161","Mir6419"
"68231","ENSMUSG00000062651","H2al2a"
"381350","ENSMUSG00000037708","Spag6"
"100041479","ENSMUSG00000092353","Gm3363"
"18718","ENSMUSG00000026737","Pip4k2a"
"76467","ENSMUSG00000023094","Msrb2"
"102637107","ENSMUSG00000085388","Ptf1aos"
"208618","ENSMUSG00000036617","Etl4"
"241263","ENSMUSG00000045967","Gpr158"
"667663","ENSMUSG00000025716","Myo3a"
"14417","ENSMUSG00000026787","Gad2"
"100628608","ENSMUSG00000106199","Mir3967"
"67121","ENSMUSG00000026779","Mastl"
"140483","ENSMUSG00000026986","Hnmt"
"227606","ENSMUSG00000061809","Tbpl2"
"69677","ENSMUSG00000026985","Il1f8"
"215257","ENSMUSG00000044103","Il1f9"
"54448","ENSMUSG00000026984","Il1f6"
"215274","ENSMUSG00000046845","Il1f10"
"16181","ENSMUSG00000026981","Il1rn"
"12287","ENSMUSG00000004113","Cacna1b"
"241274","ENSMUSG00000036833","Pnpla7"
"241275","ENSMUSG00000036805","Noxa1"
"67122","ENSMUSG00000078202","Nrarp"
"227612","ENSMUSG00000059555","Tor4a"
"74472","ENSMUSG00000036770","Stpg3"
"14810","ENSMUSG00000026959","Grin1"
"227620","ENSMUSG00000026956","Uap1l1"
"30839","ENSMUSG00000015095","Fbxw5"
"78076","ENSMUSG00000036449","Lcn8"
"620709","ENSMUSG00000045684","Lcn6"
"383678","ENSMUSG00000079539","Obp2b"
"71103","ENSMUSG00000036401","Glt6d1"
"227632","ENSMUSG00000058740","Kcnt1"
"67991","ENSMUSG00000026932","Nacc2"
"67839","ENSMUSG00000026930","Gpsm1"
"18128","ENSMUSG00000026923","Notch1"
"67512","ENSMUSG00000026922","Agpat2"
"16821","ENSMUSG00000026919","Lcn4"
"80908","ENSMUSG00000015787","Abo"
"279028","ENSMUSG00000014852","Adamts13"
"66139","ENSMUSG00000009214","Mymk"
"77794","ENSMUSG00000036040","Adamtsl2"
"109349","ENSMUSG00000009216","Fam163b"
"22325","ENSMUSG00000009621","Vav2"
"67382","ENSMUSG00000026918","Brd3"
"20181","ENSMUSG00000015846","Rxra"
"14134","ENSMUSG00000026835","Fcnb"
"56177","ENSMUSG00000026833","Olfm1"
"241289","ENSMUSG00000035829","Ppp1r26"
"69327","ENSMUSG00000026831","1700007K13Rik"
"69987","ENSMUSG00000026809","Spaca9"
"54422","ENSMUSG00000026805","Barhl1"
"171171","ENSMUSG00000035513","Ntng2"
"26569","ENSMUSG00000059316","Slc27a4"
"99151","ENSMUSG00000039787","Cercam"
"263803","ENSMUSG00000026785","Pkn3"
"227696","ENSMUSG00000079484","Phyhd1"
"227699","ENSMUSG00000052533","Nup188"
"78617","ENSMUSG00000047363","Cstad"
"20204","ENSMUSG00000039476","Prrx2"
"74270","ENSMUSG00000026854","Usp20"
"14299","ENSMUSG00000062661","Ncs1"
"665700","ENSMUSG00000055632","Hmcn2"
"11898","ENSMUSG00000076441","Ass1"
"108168742","ENSMUSG00000087549","Gm13427"
"23928","ENSMUSG00000026840","Lamc3"
"241303","ENSMUSG00000050592","Fam78a"
"241303","ENSMUSG00000090157","Fam78a"
"227721","ENSMUSG00000051373","Plpp7"
"11636","ENSMUSG00000026817","Ak1"
"70730","ENSMUSG00000009551","6330409D20Rik"
"27387","ENSMUSG00000059013","Sh2d3c"
"227737","ENSMUSG00000026796","Fam129b"
"241308","ENSMUSG00000038831","Ralgps1"
"16917","ENSMUSG00000038765","Lmx1b"
"329387","ENSMUSG00000087461","C230014O12Rik"
"15139","ENSMUSG00000026874","Hc"
"98870","ENSMUSG00000035875","AI182371"
"75859","ENSMUSG00000026882","4930568D16Rik"
"77665","ENSMUSG00000086449","9030204H09Rik"
"19224","ENSMUSG00000047250","Ptgs1"
"258949","ENSMUSG00000068950","Olfr338"
"258951","ENSMUSG00000094464","Olfr339"
"258953","ENSMUSG00000094266","Olfr340"
"258950","ENSMUSG00000111869","Olfr342"
"258621","ENSMUSG00000096822","Olfr344"
"258947","ENSMUSG00000059251","Olfr345"
"258945","ENSMUSG00000111863","Olfr347"
"258946","ENSMUSG00000049315","Olfr348"
"258618","ENSMUSG00000075380","Olfr355"
"258617","ENSMUSG00000070943","Olfr356"
"258616","ENSMUSG00000055838","Olfr357"
"227789","ENSMUSG00000075379","Olfr358"
"258615","ENSMUSG00000083361","Olfr360"
"259053","ENSMUSG00000075377","Olfr362"
"258656","ENSMUSG00000059429","Olfr365"
"236509","ENSMUSG00000068947","Olfr366"
"258371","ENSMUSG00000049018","Olfr368"
"338346","ENSMUSG00000053164","Gpr21"
"241324","ENSMUSG00000035403","Crb2"
"16870","ENSMUSG00000000247","Lhx2"
"59126","ENSMUSG00000026749","Nek6"
"723903","ENSMUSG00000065578","Mir181b-2"
"241327","ENSMUSG00000046618","Olfml2a"
"102465171","ENSMUSG00000098660","Mir6336"
"76117","ENSMUSG00000049744","Arhgap15"
"320872","ENSMUSG00000085089","Arhgap15os"
"24136","ENSMUSG00000026872","Zeb2"
"16574","ENSMUSG00000026764","Kif5c"
"320343","ENSMUSG00000050447","Lypd6"
"109129","ENSMUSG00000026766","Mmadhc"
"227885","ENSMUSG00000083270","Gm13498"
"74194","ENSMUSG00000017144","Rnd3"
"329404","ENSMUSG00000086349","Gm13497"
"73375","ENSMUSG00000086007","1700057H21Rik"
"387511","ENSMUSG00000056115","Tas2r134"
"71684","ENSMUSG00000036249","Rbm43"
"21930","ENSMUSG00000053475","Tnfaip6"
"17996","ENSMUSG00000026950","Neb"
"12298","ENSMUSG00000017412","Cacnb4"
"67874","ENSMUSG00000075334","Rprm"
"16519","ENSMUSG00000026824","Kcnj3"
"102465169","ENSMUSG00000098437","Mir195b"
"227929","ENSMUSG00000026832","Cytip"
"100502932","ENSMUSG00000086995","Gm13544"
"269275","ENSMUSG00000026834","Acvr1c"
"76654","ENSMUSG00000026839","Upp2"
"227937","ENSMUSG00000026991","Pkp4"
"76747","ENSMUSG00000026989","Dapl1"
"66860","ENSMUSG00000035168","Tanc1"
"66205","ENSMUSG00000060703","Cd302"
"17076","ENSMUSG00000026980","Ly75"
"100039176","ENSMUSG00000087283","Gm13580"
"18779","ENSMUSG00000054580","Pla2r1"
"16420","ENSMUSG00000026971","Itgb6"
"100038493","ENSMUSG00000075325","Gm13582"
"94229","ENSMUSG00000026904","Slc4a10"
"14089","ENSMUSG00000000392","Fap"
"60344","ENSMUSG00000075324","Fign"
"50915","ENSMUSG00000026888","Grb14"
"320106","ENSMUSG00000061171","Slc38a11"
"102466151","ENSMUSG00000099184","Mir6337"
"20269","ENSMUSG00000057182","Scn3a"
"110876","ENSMUSG00000075318","Scn2a"
"77771","ENSMUSG00000044647","Csrnp3"
"20265","ENSMUSG00000064329","Scn1a"
"20274","ENSMUSG00000075316","Scn9a"
"20272","ENSMUSG00000034810","Scn7a"
"241431","ENSMUSG00000027022","Xirp2"
"102465706","ENSMUSG00000098299","Mir7224"
"102466627","ENSMUSG00000098734","Mir6335"
"26877","ENSMUSG00000034780","B3galt1"
"75721","ENSMUSG00000079324","4932414N04Rik"
"241447","ENSMUSG00000027035","Cers6"
"329416","ENSMUSG00000034738","Nostrin"
"14378","ENSMUSG00000005232","G6pc2"
"27413","ENSMUSG00000027048","Abcb11"
"241452","ENSMUSG00000027068","Dhrs9"
"14725","ENSMUSG00000027070","Lrp2"
"75051","ENSMUSG00000070883","Ccdc173"
"329421","ENSMUSG00000042064","Myo3b"
"64406","ENSMUSG00000075304","Sp5"
"68986","ENSMUSG00000087264","Gad1os"
"14415","ENSMUSG00000070880","Gad1"
"75763","ENSMUSG00000041966","Dcaf17"
"13392","ENSMUSG00000023391","Dlx2"
"74541","ENSMUSG00000085252","8430437L04Rik"
"76218","ENSMUSG00000085427","6430710C18Rik"
"381373","ENSMUSG00000068859","Sp9"
"74616","ENSMUSG00000008226","Scrn3"
"11435","ENSMUSG00000027107","Chrna1"
"102633437","ENSMUSG00000086382","Chrna1os"
"73962","ENSMUSG00000085405","4930441J16Rik"
"15429","ENSMUSG00000042448","Hoxd1"
"620631","ENSMUSG00000075272","Ttc30a2"
"241489","ENSMUSG00000075270","Pde11a"
"99031","ENSMUSG00000042359","Osbpl6"
"23992","ENSMUSG00000002731","Prkra"
"22138","ENSMUSG00000051747","Ttn"
"100503106","ENSMUSG00000085845","Gm13944"
"78158","ENSMUSG00000085431","4930440I19Rik"
"16401","ENSMUSG00000027009","Itga4"
"20378","ENSMUSG00000027004","Frzb"
"241514","ENSMUSG00000070866","Zfp804a"
"228116","ENSMUSG00000087061","A130030D18Rik"
"241520","ENSMUSG00000048388","Fam171b"
"54598","ENSMUSG00000059588","Calcrl"
"672763","ENSMUSG00000087362","Gm13710"
"12258","ENSMUSG00000023224","Serping1"
"72401","ENSMUSG00000027075","Slc43a1"
"269295","ENSMUSG00000050896","Rtn4rl2"
"58207","ENSMUSG00000027074","Slc43a3"
"74687","ENSMUSG00000086969","4930443O20Rik"
"257951","ENSMUSG00000075223","Olfr987"
"258865","ENSMUSG00000075221","Olfr992"
"258427","ENSMUSG00000075220","Olfr993"
"228151","ENSMUSG00000075217","Fads2b"
"258429","ENSMUSG00000111179","Olfr996"
"258428","ENSMUSG00000111454","Olfr998"
"257899","ENSMUSG00000075215","Olfr1000"
"258566","ENSMUSG00000075214","Olfr1002"
"27216","ENSMUSG00000075212","Olfr154"
"258866","ENSMUSG00000050603","Olfr1008"
"258255","ENSMUSG00000110879","Olfr1010"
"257915","ENSMUSG00000075209","Olfr1016"
"258579","ENSMUSG00000043892","Olfr1018"
"259017","ENSMUSG00000075208","Olfr1019"
"258580","ENSMUSG00000050128","Olfr1023"
"258577","ENSMUSG00000042863","Olfr1026"
"257936","ENSMUSG00000057207","Olfr1028"
"258154","ENSMUSG00000059873","Olfr1029"
"257916","ENSMUSG00000043267","Olfr1031"
"258245","ENSMUSG00000099820","Olfr1036"
"404323","ENSMUSG00000075203","Olfr1040"
"18352","ENSMUSG00000075199","Olfr52"
"259019","ENSMUSG00000075198","Olfr1045"
"259021","ENSMUSG00000075190","Olfr1054"
"259023","ENSMUSG00000075189","Olfr1055"
"258400","ENSMUSG00000111772","Olfr228"
"258402","ENSMUSG00000075179","Olfr1079"
"258404","ENSMUSG00000110912","Olfr1080"
"258235","ENSMUSG00000110804","Olfr1084"
"258583","ENSMUSG00000075176","Olfr1085"
"257933","ENSMUSG00000111711","Olfr1089"
"258844","ENSMUSG00000075172","Olfr1090"
"258363","ENSMUSG00000047969","Olfr1093"
"258725","ENSMUSG00000075171","Olfr1095"
"257901","ENSMUSG00000086338","Olfr1096-ps1"
"258764","ENSMUSG00000075168","Olfr1099"
"258587","ENSMUSG00000070875","Olfr1100"
"258584","ENSMUSG00000075167","Olfr1101"
"228228","ENSMUSG00000049843","Olfr1102"
"258085","ENSMUSG00000075165","Olfr1105"
"258841","ENSMUSG00000075163","Olfr1107"
"258762","ENSMUSG00000075161","Olfr1109"
"258766","ENSMUSG00000075160","Olfr259"
"258586","ENSMUSG00000075158","Olfr1111"
"258655","ENSMUSG00000044487","Olfr1112"
"404327","ENSMUSG00000070857","Olfr1113"
"258294","ENSMUSG00000070856","Olfr1115"
"257875","ENSMUSG00000070855","Olfr1116"
"404328","ENSMUSG00000083706","Olfr1118"
"259033","ENSMUSG00000047594","Olfr1122"
"258347","ENSMUSG00000043274","Olfr1123"
"347711","ENSMUSG00000025838","Pramel6"
"258346","ENSMUSG00000075156","Olfr1128"
"258835","ENSMUSG00000059205","Olfr1130"
"258652","ENSMUSG00000068819","Olfr1131"
"258654","ENSMUSG00000075153","Olfr1135"
"258101","ENSMUSG00000075150","Olfr1137"
"258640","ENSMUSG00000068816","Olfr152"
"258290","ENSMUSG00000068815","Olfr1143"
"258317","ENSMUSG00000068814","Olfr1145"
"258220","ENSMUSG00000061875","Olfr1148"
"258631","ENSMUSG00000047039","Olfr1151"
"258103","ENSMUSG00000045225","Olfr1152"
"258633","ENSMUSG00000048197","Olfr1153"
"258641","ENSMUSG00000075146","Olfr1154"
"258636","ENSMUSG00000075145","Olfr1155"
"258814","ENSMUSG00000075144","Olfr1156"
"258643","ENSMUSG00000075141","Olfr1160"
"258845","ENSMUSG00000045150","Olfr1161"
"117004","ENSMUSG00000075140","Olfr73"
"258105","ENSMUSG00000075139","Olfr1162"
"258638","ENSMUSG00000075137","Olfr1163"
"258634","ENSMUSG00000075136","Olfr1164"
"258644","ENSMUSG00000101078","Olfr1166"
"258291","ENSMUSG00000100899","Olfr1167"
"258524","ENSMUSG00000061342","Olfr1168"
"258525","ENSMUSG00000075133","Olfr1170"
"404329","ENSMUSG00000075132","Olfr1173"
"258767","ENSMUSG00000050023","Olfr1176"
"258203","ENSMUSG00000056995","Olfr1178"
"258167","ENSMUSG00000090097","Olfr1182"
"258522","ENSMUSG00000049372","Olfr1183"
"258820","ENSMUSG00000051424","Olfr1184"
"258523","ENSMUSG00000082882","Olfr1186"
"258921","ENSMUSG00000068809","Olfr1188"
"258768","ENSMUSG00000068808","Olfr1189"
"329460","ENSMUSG00000060827","Olfr1193"
"258456","ENSMUSG00000075120","Olfr1196"
"404330","ENSMUSG00000075117","Olfr1198"
"258897","ENSMUSG00000059023","Olfr1201"
"258455","ENSMUSG00000061798","Olfr1204"
"258896","ENSMUSG00000062757","Olfr1206"
"258025","ENSMUSG00000075112","Olfr1211"
"258900","ENSMUSG00000075111","Olfr1213"
"258899","ENSMUSG00000075110","Olfr1214"
"258451","ENSMUSG00000100016","Olfr1215"
"258902","ENSMUSG00000101480","Olfr1220"
"258894","ENSMUSG00000075100","Olfr1223"
"258969","ENSMUSG00000075097","Olfr1226"
"258973","ENSMUSG00000099486","Olfr1228"
"257921","ENSMUSG00000075095","Olfr1229"
"258320","ENSMUSG00000075092","Olfr1232"
"258975","ENSMUSG00000075090","Olfr1234"
"258786","ENSMUSG00000111517","Olfr1238"
"258804","ENSMUSG00000111174","Olfr1240"
"258447","ENSMUSG00000075086","Olfr1241"
"258970","ENSMUSG00000075085","Olfr1242"
"258784","ENSMUSG00000111456","Olfr1245"
"258788","ENSMUSG00000111715","Olfr1246"
"258968","ENSMUSG00000075081","Olfr1247"
"258787","ENSMUSG00000111239","Olfr1248"
"257984","ENSMUSG00000075079","Olfr1249"
"258967","ENSMUSG00000075078","Olfr1250"
"259145","ENSMUSG00000111567","Olfr1251"
"404331","ENSMUSG00000110819","Olfr1252"
"258370","ENSMUSG00000075075","Olfr1253"
"258468","ENSMUSG00000075074","Olfr1254"
"258985","ENSMUSG00000075073","Olfr1256"
"18347","ENSMUSG00000075072","Olfr48"
"258984","ENSMUSG00000049057","Olfr1257"
"258980","ENSMUSG00000049149","Olfr1258"
"258983","ENSMUSG00000042894","Olfr1260"
"57272","ENSMUSG00000075068","Olfr140"
"258339","ENSMUSG00000084336","Olfr1269"
"18331","ENSMUSG00000075066","Olfr32"
"258987","ENSMUSG00000075065","Olfr1270"
"100042690","ENSMUSG00000089859","Olfr1565"
"406186","ENSMUSG00000075063","Olfr142"
"258789","ENSMUSG00000075062","Olfr1271"
"258982","ENSMUSG00000075061","Olfr1272"
"258330","ENSMUSG00000082980","Olfr1274"
"19271","ENSMUSG00000025314","Ptprj"
"67136","ENSMUSG00000005505","Kbtbd4"
"67136","ENSMUSG00000111688","Kbtbd4"
"20375","ENSMUSG00000002111","Spi1"
"80708","ENSMUSG00000027257","Pacsin3"
"51897","ENSMUSG00000027244","Atg13"
"104418","ENSMUSG00000040479","Dgkz"
"102466783","ENSMUSG00000099093","Mir7000"
"12953","ENSMUSG00000068742","Cry2"
"76969","ENSMUSG00000027221","Chst1"
"80976","ENSMUSG00000027220","Syt13"
"277414","ENSMUSG00000068735","Trp53i11"
"241556","ENSMUSG00000027217","Tspan18"
"12521","ENSMUSG00000027215","Cd82"
"11695","ENSMUSG00000040310","Alx4"
"381411","ENSMUSG00000075023","Accsl"
"74569","ENSMUSG00000027194","Ttc17"
"19374","ENSMUSG00000032864","Rag2"
"241576","ENSMUSG00000048058","Ldlrad3"
"14221","ENSMUSG00000075012","Fjx1"
"210622","ENSMUSG00000027188","Pamr1"
"12505","ENSMUSG00000005087","Cd44"
"13661","ENSMUSG00000012350","Ehf"
"211039","ENSMUSG00000070794","BC016548"
"99382","ENSMUSG00000032724","Abtb2"
"78031","ENSMUSG00000086687","4930547E08Rik"
"12509","ENSMUSG00000032679","Cd59a"
"241589","ENSMUSG00000068373","D430041D05Rik"
"320554","ENSMUSG00000027175","Tcp11l1"
"211896","ENSMUSG00000027173","Depdc7"
"228413","ENSMUSG00000027171","Prrg4"
"329480","ENSMUSG00000074987","Wt1os"
"22431","ENSMUSG00000016458","Wt1"
"19672","ENSMUSG00000005973","Rcn1"
"103164605","ENSMUSG00000102424","Paupar"
"18508","ENSMUSG00000027168","Pax6"
"77766","ENSMUSG00000027167","Elp4"
"329483","ENSMUSG00000087226","Gm14015"
"102640562","ENSMUSG00000085218","BB218582"
"14308","ENSMUSG00000027120","Fshb"
"16492","ENSMUSG00000042604","Kcna4"
"12064","ENSMUSG00000048482","Bdnf"
"107515","ENSMUSG00000050199","Lgr4"
"75517","ENSMUSG00000086186","Ccdc34os"
"67606","ENSMUSG00000074971","Fibin"
"241612","ENSMUSG00000041644","Slc5a12"
"269328","ENSMUSG00000050808","Muc15"
"228432","ENSMUSG00000074968","Ano3"
"258389","ENSMUSG00000068647","Olfr1278"
"257935","ENSMUSG00000095586","Olfr1287"
"258888","ENSMUSG00000109487","Olfr1298"
"258886","ENSMUSG00000109219","Olfr1299"
"258199","ENSMUSG00000109389","Olfr1300-ps1"
"258889","ENSMUSG00000057149","Olfr1301"
"258891","ENSMUSG00000044560","Olfr1302"
"258397","ENSMUSG00000093804","Olfr1303"
"258396","ENSMUSG00000074955","Olfr1305"
"258023","ENSMUSG00000096566","Olfr1306"
"257956","ENSMUSG00000094747","Olfr1307"
"258439","ENSMUSG00000109528","Olfr1309"
"258271","ENSMUSG00000109403","Olfr1311"
"258359","ENSMUSG00000074947","Olfr1312"
"258257","ENSMUSG00000074946","Olfr1313"
"258442","ENSMUSG00000074945","Olfr1314"
"258737","ENSMUSG00000109801","Olfr1316"
"258440","ENSMUSG00000050776","Olfr1317"
"258022","ENSMUSG00000049758","Olfr1318"
"66181","ENSMUSG00000027133","Nop10"
"213788","ENSMUSG00000074939","Chrm5"
"20192","ENSMUSG00000057378","Ryr3"
"75275","ENSMUSG00000041255","Tmco5b"
"20394","ENSMUSG00000023236","Scg5"
"100303644","ENSMUSG00000092397","C130080G10Rik"
"78193","ENSMUSG00000087309","4930528P14Rik"
"100043232","ENSMUSG00000085582","3110099E03Rik"
"100316703","ENSMUSG00000088606","Mir1951"
"17536","ENSMUSG00000027210","Meis2"
"67356","ENSMUSG00000027355","Tmco5"
"320975","ENSMUSG00000085316","D330050G23Rik"
"732489","ENSMUSG00000076376","Mir674"
"19419","ENSMUSG00000027347","Rasgrp1"
"73938","ENSMUSG00000086221","4930412B13Rik"
"329496","ENSMUSG00000087203","Gm13986"
"21825","ENSMUSG00000040152","Thbs1"
"73358","ENSMUSG00000085889","1700054M17Rik"
"381413","ENSMUSG00000040133","Gpr176"
"171543","ENSMUSG00000040093","Bmf"
"214230","ENSMUSG00000074923","Pak6"
"72136","ENSMUSG00000074916","Chst14"
"72008","ENSMUSG00000068580","Zfyve19"
"69065","ENSMUSG00000027313","Chac1"
"22174","ENSMUSG00000027298","Tyro3"
"329502","ENSMUSG00000050211","Pla2g4e"
"78390","ENSMUSG00000070719","Pla2g4d"
"76051","ENSMUSG00000062646","Ganc"
"12335","ENSMUSG00000079110","Capn3"
"13828","ENSMUSG00000023216","Epb42"
"74176","ENSMUSG00000053675","Tgm5"
"99334","ENSMUSG00000050619","Zscan29"
"14827","ENSMUSG00000027248","Pdia3"
"269344","ENSMUSG00000027246","Ell3"
"241627","ENSMUSG00000027242","Wdr76"
"228564","ENSMUSG00000027238","Frmd5"
"78655","ENSMUSG00000027236","Eif3j1"
"269346","ENSMUSG00000027219","Slc28a2"
"381417","ENSMUSG00000079071","Slc28a2b"
"67092","ENSMUSG00000027199","Gatm"
"67092","ENSMUSG00000111138","Gatm"
"387165","ENSMUSG00000076309","Mir147"
"214968","ENSMUSG00000027200","Sema6d"
"75946","ENSMUSG00000086954","4930583P06Rik"
"14118","ENSMUSG00000027204","Fbn1"
"69976","ENSMUSG00000027207","Galk2"
"14178","ENSMUSG00000027208","Fgf7"
"241633","ENSMUSG00000060131","Atp8b4"
"329509","ENSMUSG00000044145","1810024B03Rik"
"13537","ENSMUSG00000027368","Dusp2"
"192212","ENSMUSG00000027376","Prom2"
"228576","ENSMUSG00000027377","Mall"
"67885","ENSMUSG00000051319","Mtln"
"74121","ENSMUSG00000027380","Acoxl"
"12125","ENSMUSG00000027381","Bcl2l11"
"241634","ENSMUSG00000074812","Spdye4c"
"17289","ENSMUSG00000014361","Mertk"
"668894","ENSMUSG00000079051","Vinac1"
"20017","ENSMUSG00000027395","Polr1b"
"16176","ENSMUSG00000027398","Il1b"
"228592","ENSMUSG00000043727","F830045P16Rik"
"19261","ENSMUSG00000037902","Sirpa"
"18610","ENSMUSG00000027400","Pdyn"
"192140","ENSMUSG00000060332","Tmc2"
"228598","ENSMUSG00000053552","Ebf4"
"19262","ENSMUSG00000027303","Ptpra"
"11998","ENSMUSG00000037727","Avp"
"269356","ENSMUSG00000074796","Slc4a11"
"723825","ENSMUSG00000065563","Mir103-2"
"228608","ENSMUSG00000027333","Smox"
"11550","ENSMUSG00000027335","Adra1d"
"414081","ENSMUSG00000086822","5330413P13Rik"
"111368","ENSMUSG00000098754","Prn"
"26434","ENSMUSG00000027338","Prnd"
"18538","ENSMUSG00000027342","Pcna"
"70845","ENSMUSG00000027345","4921508D12Rik"
"767814","ENSMUSG00000074783","AU019990"
"320974","ENSMUSG00000043110","Lrrn4"
"241639","ENSMUSG00000027356","Fermt1"
"12156","ENSMUSG00000027358","Bmp2"
"100526500","ENSMUSG00000093338","Mir3090"
"15112","ENSMUSG00000027261","Hao1"
"18795","ENSMUSG00000051177","Plcb1"
"78805","ENSMUSG00000085247","4930545L23Rik"
"320684","ENSMUSG00000085631","9630028H03Rik"
"76161","ENSMUSG00000027270","Lamp5"
"20614","ENSMUSG00000027273","Snap25"
"228662","ENSMUSG00000062098","Btbd3"
"100316816","ENSMUSG00000088983","Mir1952"
"228677","ENSMUSG00000039092","Sptlc3"
"319909","ENSMUSG00000074766","Ism1"
"228684","ENSMUSG00000074764","Sel1l2"
"75053","ENSMUSG00000086504","Kif16bos"
"57329","ENSMUSG00000027416","Otor"
"378776","ENSMUSG00000086171","Pcsk2os1"
"378775","ENSMUSG00000087115","Pcsk2os2"
"433481","ENSMUSG00000074758","Gm5535"
"74528","ENSMUSG00000027424","Mgme1"
"107586","ENSMUSG00000037279","Ovol2"
"241688","ENSMUSG00000037259","Dzank1"
"66328","ENSMUSG00000027431","Scp2d1"
"408057","ENSMUSG00000001768","BC039771"
"74030","ENSMUSG00000001768","Rin2"
"78774","ENSMUSG00000037143","Cfap61"
"228731","ENSMUSG00000054160","Nkx2-4"
"100313531","ENSMUSG00000086509","Nkx2-2os"
"78068","ENSMUSG00000053545","6430503K07Rik"
"18503","ENSMUSG00000037034","Pax1"
"381384","ENSMUSG00000051986","A530006G24Rik"
"15376","ENSMUSG00000037025","Foxa2"
"20608","ENSMUSG00000037014","Sstr4"
"21824","ENSMUSG00000074743","Thbd"
"17957","ENSMUSG00000027438","Napb"
"228756","ENSMUSG00000055177","Cstl1"
"78240","ENSMUSG00000036958","Cst11"
"13013","ENSMUSG00000027445","Cst9"
"77705","ENSMUSG00000027446","Cstdc2"
"433485","ENSMUSG00000074736","Syndig1"
"100271882","ENSMUSG00000079009","Gm14139"
"100216455","ENSMUSG00000079008","Gm14124"
"668923","ENSMUSG00000068130","Zfp442"
"545471","ENSMUSG00000074731","Zfp345"
"13011","ENSMUSG00000068129","Cst7"
"114889","ENSMUSG00000033080","Vsx1"
"381393","ENSMUSG00000061525","4921509C19Rik"
"241727","ENSMUSG00000027457","Snph"
"11602","ENSMUSG00000027460","Angpt4"
"100316704","ENSMUSG00000088491","Mir1953"
"69698","ENSMUSG00000027463","Slc52a3"
"545474","ENSMUSG00000060257","Scrt2"
"21407","ENSMUSG00000068079","Tcf15"
"654457","ENSMUSG00000074680","Defb26"
"654459","ENSMUSG00000074678","Defb25"
"228788","ENSMUSG00000027474","Ccm2l"
"72326","ENSMUSG00000073236","2500004C02Rik"
