"ENTREZID","ENSEMBL","SYMBOL"
"20226","ENSMUSG00000068739","Sars"
"67495","ENSMUSG00000068732","Tmem167b"
"99730","ENSMUSG00000048100","Taf13"
"68161","ENSMUSG00000054426","A930005H10Rik"
"66500","ENSMUSG00000054414","Slc30a7"
"64378","ENSMUSG00000068696","Gpr88"
"15247","ENSMUSG00000089911","Mfsd14a"
"74654","ENSMUSG00000080907","4930455H04Rik"
"211550","ENSMUSG00000046688","Tifa"
"70617","ENSMUSG00000050549","Fam241a"
"71038","ENSMUSG00000106306","4933401H06Rik"
"26377","ENSMUSG00000028159","Dapp1"
"56224","ENSMUSG00000028152","Tspan5"
"229905","ENSMUSG00000040213","Kyat3"
"215708","ENSMUSG00000054942","Miga1"
"14579","ENSMUSG00000028214","Gem"
"67460","ENSMUSG00000028223","Decr1"
"66302","ENSMUSG00000028229","Rmdn1"
"230027","ENSMUSG00000028247","Coq3"
"100504309","ENSMUSG00000028407","Smim27"
"230075","ENSMUSG00000071014","Ndufb6"
"14595","ENSMUSG00000028413","B4galt1"
"76959","ENSMUSG00000028419","Chmp5"
"230082","ENSMUSG00000028430","Nol6"
"68926","ENSMUSG00000028433","Ubap2"
"68922","ENSMUSG00000061322","Dnaic1"
"53598","ENSMUSG00000028447","Dctn3"
"277773","ENSMUSG00000050141","Fam205c"
"56323","ENSMUSG00000036052","Dnajb5"
"56703","ENSMUSG00000028454","Pigo"
"66592","ENSMUSG00000028455","Stoml2"
"230101","ENSMUSG00000028467","Gba2"
"64424","ENSMUSG00000028318","Polr1e"
"381605","ENSMUSG00000039813","Tbc1d2"
"28028","ENSMUSG00000044018","Mrpl50"
"72479","ENSMUSG00000028383","Hsdl2"
"66440","ENSMUSG00000066149","Cdc26"
"71354","ENSMUSG00000028391","Wdr31"
"192120","ENSMUSG00000028392","Bspry"
"72748","ENSMUSG00000038422","Hdhd3"
"790913","ENSMUSG00000086321","Gm11413"
"230396","ENSMUSG00000063376","Ifna13"
"18786","ENSMUSG00000028577","Plaa"
"230514","ENSMUSG00000035212","Leprot"
"74754","ENSMUSG00000034926","Dhcr24"
"230577","ENSMUSG00000043572","Pars2"
"381538","ENSMUSG00000047502","Mroh7"
"17149","ENSMUSG00000028609","Magoh"
"69893","ENSMUSG00000048351","Coa7"
"66073","ENSMUSG00000028567","Txndc12"
"21349","ENSMUSG00000028717","Tal1"
"68075","ENSMUSG00000028701","Lurap1"
"16351","ENSMUSG00000028696","Ipp"
"74464","ENSMUSG00000033948","Zswim5"
"76608","ENSMUSG00000046861","Hectd3"
"100216533","ENSMUSG00000092680","Snord55"
"381544","ENSMUSG00000060268","Armh1"
"381546","ENSMUSG00000078588","Ccdc24"
"114143","ENSMUSG00000033379","Atp6v0b"
"80509","ENSMUSG00000006392","Med8"
"68625","ENSMUSG00000028730","Cfap57"
"69216","ENSMUSG00000028643","Svbp"
"230696","ENSMUSG00000078584","AU022252"
"332934","ENSMUSG00000070806","Zmynd12"
"73172","ENSMUSG00000028629","Exo5"
"56031","ENSMUSG00000028651","Ppie"
"67205","ENSMUSG00000028907","Utp11"
"14201","ENSMUSG00000032643","Fhl3"
"102634646","ENSMUSG00000086589","Gm12915"
"68920","ENSMUSG00000078570","1110065P20Rik"
"230734","ENSMUSG00000028889","Yrdc"
"194268","ENSMUSG00000044730","9930104L06Rik"
"76793","ENSMUSG00000050213","Snip1"
"245877","ENSMUSG00000028849","Map7d1"
"236511","ENSMUSG00000041530","Ago1"
"242667","ENSMUSG00000042388","Dlgap3"
"54383","ENSMUSG00000028796","Phc2"
"68233","ENSMUSG00000078554","Fam229a"
"433759","ENSMUSG00000028800","Hdac1"
"16818","ENSMUSG00000000409","Lck"
"54709","ENSMUSG00000028798","Eif3i"
"109658","ENSMUSG00000053841","Txlna"
"67898","ENSMUSG00000028779","Pef1"
"56809","ENSMUSG00000028901","Gmeb1"
"66464","ENSMUSG00000028899","Taf12"
"242681","ENSMUSG00000089687","Rab42"
"100039864","ENSMUSG00000086290","Snhg12"
"71787","ENSMUSG00000028898","Trnau1ap"
"100088","ENSMUSG00000028896","Rcc1"
"399101","ENSMUSG00000085241","Snhg3"
"68598","ENSMUSG00000054405","Dnajc8"
"381560","ENSMUSG00000037752","Xkr8"
"100340","ENSMUSG00000028885","Smpdl3b"
"100628620","ENSMUSG00000092745","Mir5122"
"18221","ENSMUSG00000028851","Nudc"
"242691","ENSMUSG00000028850","Gpatch3"
"15331","ENSMUSG00000003038","Hmgn2"
"68040","ENSMUSG00000028840","Zfp593"
"72690","ENSMUSG00000050105","Grrp1"
"69409","ENSMUSG00000087343","1700021N21Rik"
"76824","ENSMUSG00000046671","Mtfr1l"
"71817","ENSMUSG00000028822","Tmem50a"
"73937","ENSMUSG00000086788","1700029M20Rik"
"15356","ENSMUSG00000028672","Hmgcl"
"74246","ENSMUSG00000028671","Gale"
"26394","ENSMUSG00000028670","Lypla2"
"67025","ENSMUSG00000059291","Rpl11"
"22704","ENSMUSG00000051351","Zfp46"
"99982","ENSMUSG00000036940","Kdm1a"
"12260","ENSMUSG00000036905","C1qb"
"242711","ENSMUSG00000078520","Cela3a"
"16559","ENSMUSG00000028758","Kif17"
"13200","ENSMUSG00000028757","Ddost"
"110198","ENSMUSG00000028743","Akr7a5"
"212647","ENSMUSG00000028737","Aldh4a1"
"242721","ENSMUSG00000078234","Klhdc7a"
"17150","ENSMUSG00000060572","Mfap2"
"66147","ENSMUSG00000028923","Necap2"
"213499","ENSMUSG00000028920","Fbxo42"
"22642","ENSMUSG00000006215","Zbtb17"
"83491","ENSMUSG00000041805","Pramel1"
"77034","ENSMUSG00000044496","2510039O18Rik"
"26372","ENSMUSG00000029016","Clcn6"
"11610","ENSMUSG00000029007","Agtrap"
"110208","ENSMUSG00000028961","Pgd"
"66454","ENSMUSG00000028992","Nmnat1"
"100198","ENSMUSG00000028980","H6pd"
"15207","ENSMUSG00000028946","Hes3"
"19934","ENSMUSG00000028936","Rpl22"
"242800","ENSMUSG00000046637","Ttc34"
"668173","ENSMUSG00000029047","Pex10"
"76866","ENSMUSG00000029049","Morn1"
"100502734","ENSMUSG00000086682","Gm16023"
"108888","ENSMUSG00000029036","Atad3a"
"70448","ENSMUSG00000054514","Atad3aos"
"66448","ENSMUSG00000029066","Mrpl20"
"71957","ENSMUSG00000029034","Ints11"
"140499","ENSMUSG00000023286","Ube2j2"
"330010","ENSMUSG00000029074","Ttll10"
"57741","ENSMUSG00000095567","Noc2l"
"22308","ENSMUSG00000096730","Vmn2r122"
"269623","ENSMUSG00000040302","Rbm48"
"67210","ENSMUSG00000007415","Gatad1"
"73078","ENSMUSG00000029017","Pmpcb"
"67194","ENSMUSG00000097180","2700038G22Rik"
"20535","ENSMUSG00000028962","Slc4a2"
"27407","ENSMUSG00000028953","Abcf2"
"72252","ENSMUSG00000038165","1700022A21Rik"
"381738","ENSMUSG00000073102","Drc1"
"100885838","ENSMUSG00000093710","Mir5625"
"69719","ENSMUSG00000013629","Cad"
"22784","ENSMUSG00000029151","Slc30a3"
"231098","ENSMUSG00000053856","Dnajc5g"
"266781","ENSMUSG00000029146","Snx17"
"192292","ENSMUSG00000029148","Nrbp1"
"67661","ENSMUSG00000038564","Ift172"
"74254","ENSMUSG00000064037","Gpn1"
"68294","ENSMUSG00000001082","Mfsd10"
"74429","ENSMUSG00000106762","4930478P22Rik"
"80911","ENSMUSG00000029098","Acox3"
"117197","ENSMUSG00000060708","Bloc1s4"
"17160","ENSMUSG00000029119","Man2b2"
"66768","ENSMUSG00000029089","Pacrgl"
"79464","ENSMUSG00000029199","Lias"
"231279","ENSMUSG00000029208","Guf1"
"100313943","ENSMUSG00000093355","Snora26"
"68939","ENSMUSG00000049907","Rasl11b"
"74277","ENSMUSG00000029229","Chic2"
"74621","ENSMUSG00000087037","4930432L08Rik"
"69940","ENSMUSG00000036435","Exoc1"
"231326","ENSMUSG00000055923","Aasdh"
"381651","ENSMUSG00000096035","Odaph"
"75610","ENSMUSG00000029384","2010109A12Rik"
"100042165","ENSMUSG00000079065","BC005561"
"100702","ENSMUSG00000104713","Gbp6"
"114642","ENSMUSG00000029279","Brdt"
"76421","ENSMUSG00000089798","1700028K03Rik"
"170823","ENSMUSG00000029276","Glmn"
"110524","ENSMUSG00000004815","Dgkq"
"107999","ENSMUSG00000033434","Gtpbp6"
"381668","ENSMUSG00000043323","Fbrsl1"
"100608","ENSMUSG00000033294","Noc4l"
"75560","ENSMUSG00000029505","Ep400"
"50883","ENSMUSG00000029521","Chek2"
"330164","ENSMUSG00000052848","C130026L21Rik"
"70118","ENSMUSG00000029346","Srrd"
"625424","ENSMUSG00000051503","Gm6583"
"243219","ENSMUSG00000051339","2900026A02Rik"
"231630","ENSMUSG00000053334","Ficd"
"231642","ENSMUSG00000044339","Alkbh2"
"22256","ENSMUSG00000029591","Ung"
"330171","ENSMUSG00000001098","Kctd10"
"117146","ENSMUSG00000029577","Ube3b"
"77697","ENSMUSG00000029575","Mmab"
"66236","ENSMUSG00000072694","1500011B03Rik"
"106840","ENSMUSG00000046562","Unc119b"
"109154","ENSMUSG00000048578","Mlec"
"52064","ENSMUSG00000041733","Coq5"
"384281","ENSMUSG00000029536","Gatc"
"69076","ENSMUSG00000029535","Triap1"
"12861","ENSMUSG00000041697","Cox6a1"
"11837","ENSMUSG00000067274","Rplp0"
"66123","ENSMUSG00000107121","1110006O24Rik"
"269693","ENSMUSG00000043913","Ccdc60"
"269695","ENSMUSG00000032850","Rnft2"
"71772","ENSMUSG00000029598","Plbd2"
"100764","ENSMUSG00000029600","Rita1"
"231713","ENSMUSG00000042719","Naa25"
"71985","ENSMUSG00000029456","Acad10"
"19047","ENSMUSG00000004455","Ppp1cc"
"231724","ENSMUSG00000038569","Rad9b"
"56378","ENSMUSG00000029465","Arpc3"
"12589","ENSMUSG00000029469","Ift81"
"330189","ENSMUSG00000054434","Tmem120b"
"208043","ENSMUSG00000038384","Setd1b"
"66627","ENSMUSG00000023707","Ogfod2"
"65105","ENSMUSG00000029404","Arl6ip4"
"72650","ENSMUSG00000047635","2810006K23Rik"
"67848","ENSMUSG00000029389","Ddx55"
"209354","ENSMUSG00000029388","Eif2b1"
"67978","ENSMUSG00000029386","Tctn2"
"208144","ENSMUSG00000029480","Dhx37"
"76809","ENSMUSG00000037905","Bri3bp"
"13852","ENSMUSG00000029428","Stx2"
"66258","ENSMUSG00000034211","Mrps17"
"12466","ENSMUSG00000029447","Cct6a"
"67902","ENSMUSG00000025538","Sumf2"
"71970","ENSMUSG00000034173","Zbed5"
"69034","ENSMUSG00000095789","Nupr1l"
"22021","ENSMUSG00000034118","Tpst1"
"94254","ENSMUSG00000061979","Rcc1l"
"68758","ENSMUSG00000040532","Abhd11"
"66114","ENSMUSG00000061118","Dnajc30"
"74198","ENSMUSG00000004947","Dtx2"
"72041","ENSMUSG00000039754","Alkbh4"
"66437","ENSMUSG00000019054","Fis1"
"102466887","ENSMUSG00000099145","Mir8116"
"70240","ENSMUSG00000051502","Ufsp1"
"83704","ENSMUSG00000037344","Slc12a9"
"14693","ENSMUSG00000029713","Gnb2"
"231798","ENSMUSG00000093445","Lrch4"
"74570","ENSMUSG00000029729","Zkscan1"
"26893","ENSMUSG00000019494","Cops6"
"11781","ENSMUSG00000019518","Ap4m1"
"21343","ENSMUSG00000036980","Taf6"
"67604","ENSMUSG00000025858","Get4"
"68033","ENSMUSG00000045438","Cox19"
"17766","ENSMUSG00000036639","Nudt1"
"231841","ENSMUSG00000000148","Brat1"
"231863","ENSMUSG00000066640","Fbxl18"
"57782","ENSMUSG00000061898","Rbak"
"54201","ENSMUSG00000046658","Zfp316"
"67672","ENSMUSG00000089889","0610040B10Rik"
"19353","ENSMUSG00000001847","Rac1"
"66729","ENSMUSG00000029607","Ankrd61"
"231885","ENSMUSG00000061707","Gm4871"
"11867","ENSMUSG00000029622","Arpc1b"
"100503307","ENSMUSG00000086610","Gm15408"
"15289","ENSMUSG00000066551","Hmgb1"
"70969","ENSMUSG00000107214","4930500F04Rik"
"12190","ENSMUSG00000041147","Brca2"
"68240","ENSMUSG00000012483","Rpa3"
"68202","ENSMUSG00000023089","Ndufa5"
"74375","ENSMUSG00000029708","Gcc1"
"72649","ENSMUSG00000029782","Tmem209"
"75647","ENSMUSG00000029784","Ssmem1"
"232685","ENSMUSG00000044471","Lncpint"
"100503869","ENSMUSG00000086212","Mkln1os"
"11677","ENSMUSG00000001642","Akr1b3"
"14187","ENSMUSG00000029762","Akr1b8"
"67705","ENSMUSG00000073155","1810058I24Rik"
"243771","ENSMUSG00000038507","Parp12"
"381760","ENSMUSG00000029911","Ssbp1"
"12366","ENSMUSG00000029863","Casp2"
"330301","ENSMUSG00000051499","Zfp786"
"69432","ENSMUSG00000097716","1700026J14Rik"
"76252","ENSMUSG00000039347","Atp6v0e2"
"243371","ENSMUSG00000073096","Lrrc61"
"243372","ENSMUSG00000007216","Zfp775"
"57895","ENSMUSG00000050786","Ccdc126"
"73183","ENSMUSG00000085776","5430402O13Rik"
"625167","ENSMUSG00000107660","Gm6559"
"15401","ENSMUSG00000000942","Hoxa4"
"58875","ENSMUSG00000029776","Hibadh"
"231997","ENSMUSG00000038074","Fkbp14"
"231999","ENSMUSG00000005225","Plekha8"
"330323","ENSMUSG00000038022","Mindy4"
"210973","ENSMUSG00000059486","Kbtbd2"
"107569","ENSMUSG00000029780","Nt5c3"
"13666","ENSMUSG00000031668","Eif2ak3"
"102465900","ENSMUSG00000098623","Mir8112"
"66223","ENSMUSG00000052962","Mrpl35"
"20454","ENSMUSG00000056091","St3gal5"
"66510","ENSMUSG00000055850","Rnf181"
"66510","ENSMUSG00000102720","Rnf181"
"78108","ENSMUSG00000108591","Particl"
"56284","ENSMUSG00000030045","Mrpl19"
"64704","ENSMUSG00000068329","Htra2"
"68499","ENSMUSG00000030037","Mrpl53"
"57377","ENSMUSG00000030036","Mogs"
"70020","ENSMUSG00000030034","Ino80b"
"71837","ENSMUSG00000030030","1700003E16Rik"
"13191","ENSMUSG00000031865","Dctn1"
"17768","ENSMUSG00000005667","Mthfd2"
"70527","ENSMUSG00000006906","Stambp"
"67934","ENSMUSG00000099354","1700124L16Rik"
"21766","ENSMUSG00000014748","Tex261"
"232164","ENSMUSG00000045896","Paip2b"
"232187","ENSMUSG00000033706","Smyd5"
"66116","ENSMUSG00000057103","Nat8f1"
"69786","ENSMUSG00000054226","Tprkb"
"75355","ENSMUSG00000106791","4930553P18Rik"
"66618","ENSMUSG00000001158","Snrnp27"
"17216","ENSMUSG00000002870","Mcm2"
"80292","ENSMUSG00000034430","Zxdc"
"22591","ENSMUSG00000030094","Xpc"
"64658","ENSMUSG00000014551","Mrps25"
"22200","ENSMUSG00000030061","Uba3"
"58911","ENSMUSG00000030101","Sumf1"
"101122","ENSMUSG00000051169","Rpusd3"
"101314","ENSMUSG00000033940","Brk1"
"22346","ENSMUSG00000033933","Vhl"
"243616","ENSMUSG00000030307","Slc6a11"
"74244","ENSMUSG00000030314","Atg7"
"19016","ENSMUSG00000000440","Pparg"
"67027","ENSMUSG00000000439","Mkrn2"
"100217451","ENSMUSG00000064563","Snora7a"
"17193","ENSMUSG00000030322","Mbd4"
"22685","ENSMUSG00000042097","Zfp239"
"78752","ENSMUSG00000042042","Csgalnact2"
"19365","ENSMUSG00000030166","Rad52"
"214932","ENSMUSG00000058979","Hdhd5"
"74043","ENSMUSG00000067825","Pex26"
"50530","ENSMUSG00000030116","Mfap5"
"16977","ENSMUSG00000030125","Lrrc23"
"69202","ENSMUSG00000030122","Ptms"
"28019","ENSMUSG00000030330","Ing4"
"54137","ENSMUSG00000072770","Acrbp"
"110109","ENSMUSG00000038279","Nop2"
"213233","ENSMUSG00000038213","Tapbpl"
"17000","ENSMUSG00000030339","Ltbr"
"102466996","ENSMUSG00000104804","Mir7233"
"100504641","ENSMUSG00000097675","1700101I11Rik"
"102639979","ENSMUSG00000107666","4933406J09Rik"
"232431","ENSMUSG00000046733","Gprc5a"
"74525","ENSMUSG00000030207","Fam234b"
"232491","ENSMUSG00000041671","Pyroxd1"
"12764","ENSMUSG00000030282","Cmas"
"16653","ENSMUSG00000030265","Kras"
"108098","ENSMUSG00000030291","Med21"
"320204","ENSMUSG00000039958","Etfbkmt"
"66091","ENSMUSG00000035674","Ndufa3"
"69714","ENSMUSG00000006335","Tfpt"
"68988","ENSMUSG00000008373","Prpf31"
"69757","ENSMUSG00000078813","Leng1"
"76846","ENSMUSG00000006333","Rps9"
"232807","ENSMUSG00000019254","Ppp1r12c"
"436022","ENSMUSG00000055809","Dnaaf3"
"381979","ENSMUSG00000035390","Brsk1"
"232811","ENSMUSG00000059851","Kmt5c"
"19943","ENSMUSG00000030432","Rpl28"
"232813","ENSMUSG00000053550","Shisa7"
"67441","ENSMUSG00000052605","Isoc2b"
"232821","ENSMUSG00000035228","Ccdc106"
"654801","ENSMUSG00000043290","Zfp784"
"13854","ENSMUSG00000035203","Epn1"
"384763","ENSMUSG00000054893","Zfp667"
"213011","ENSMUSG00000030443","Zfp583"
"100042450","ENSMUSG00000093536","Smim17"
"18616","ENSMUSG00000002265","Peg3"
"65020","ENSMUSG00000058638","Zfp110"
"321008","ENSMUSG00000070814","Zswim9"
"71723","ENSMUSG00000006019","Dhx34"
"320950","ENSMUSG00000097842","9330104G04Rik"
"12315","ENSMUSG00000019370","Calm3"
"434128","ENSMUSG00000070802","Pnmal2"
"243864","ENSMUSG00000040987","Mill2"
"384569","ENSMUSG00000030411","Nova2"
"13401","ENSMUSG00000030410","Dmwd"
"107686","ENSMUSG00000040824","Snrpd2"
"403187","ENSMUSG00000052214","Opa3"
"333654","ENSMUSG00000040734","Ppp1r13l"
"232946","ENSMUSG00000057667","Bloc1s3"
"67091","ENSMUSG00000002043","Trappc6a"
"232947","ENSMUSG00000051403","Ppp1r37"
"69731","ENSMUSG00000044709","Gemin7"
"53609","ENSMUSG00000061028","Clasrp"
"19698","ENSMUSG00000002983","Relb"
"56457","ENSMUSG00000002981","Clptm1"
"210135","ENSMUSG00000057101","Zfp180"
"56525","ENSMUSG00000047603","Zfp235"
"22719","ENSMUSG00000050605","Zfp61"
"22756","ENSMUSG00000074282","Zfp94"
"232969","ENSMUSG00000064264","Zfp428"
"22594","ENSMUSG00000051768","Xrcc1"
"56746","ENSMUSG00000062773","Tex101"
"20085","ENSMUSG00000040952","Rps19"
"606496","ENSMUSG00000057177","Gsk3a"
"18476","ENSMUSG00000005447","Pafah1b3"
"623131","ENSMUSG00000058741","Prr19"
"654804","ENSMUSG00000053714","4732471J01Rik"
"232987","ENSMUSG00000063439","B9d2"
"112406","ENSMUSG00000058709","Egln2"
"19342","ENSMUSG00000053291","Rab4b"
"233011","ENSMUSG00000003752","Itpkc"
"55942","ENSMUSG00000008384","Sertad1"
"66367","ENSMUSG00000049643","2310022A10Rik"
"269881","ENSMUSG00000040390","Map3k10"
"71163","ENSMUSG00000030604","Zfp626"
"338354","ENSMUSG00000063047","Zfp780b"
"434156","ENSMUSG00000070705","Eid2b"
"66525","ENSMUSG00000003438","Timm50"
"20055","ENSMUSG00000037563","Rps16"
"22695","ENSMUSG00000044786","Zfp36"
"63986","ENSMUSG00000060791","Gmfg"
"70001","ENSMUSG00000099417","1700028B04Rik"
"70584","ENSMUSG00000030602","Pak4"
"24030","ENSMUSG00000045948","Mrps12"
"18036","ENSMUSG00000030595","Nfkbib"
"64383","ENSMUSG00000015149","Sirt2"
"320435","ENSMUSG00000051735","Rinl"
"51798","ENSMUSG00000053898","Ech1"
"73833","ENSMUSG00000030590","Fam98c"
"243897","ENSMUSG00000031493","Ggn"
"320225","ENSMUSG00000049676","Catsperg1"
"77254","ENSMUSG00000030588","Yif1b"
"233058","ENSMUSG00000058402","Zfp420"
"73729","ENSMUSG00000099689","Zfp383"
"243906","ENSMUSG00000053985","Zfp14"
"72556","ENSMUSG00000078768","Zfp566"
"26465","ENSMUSG00000037029","Zfp146"
"69920","ENSMUSG00000019738","Polr2i"
"100504207","ENSMUSG00000062132","Arhgap33os"
"233071","ENSMUSG00000036882","Arhgap33"
"243912","ENSMUSG00000036854","Hspb6"
"66340","ENSMUSG00000036835","Psenen"
"233073","ENSMUSG00000078765","U2af1l4"
"58206","ENSMUSG00000006310","Zbtb32"
"110323","ENSMUSG00000036751","Cox6b1"
"71909","ENSMUSG00000078762","Haus5"
"22282","ENSMUSG00000058239","Usf2"
"101831","ENSMUSG00000030493","Faap24"
"72140","ENSMUSG00000023072","Cep89"
"72287","ENSMUSG00000074170","Plekhf1"
"77001","ENSMUSG00000108490","1700110I07Rik"
"110826","ENSMUSG00000004610","Etfb"
"210105","ENSMUSG00000030469","Zfp719"
"233189","ENSMUSG00000038888","Ctu1"
"69349","ENSMUSG00000008028","1700008O03Rik"
"66124","ENSMUSG00000038695","Josd2"
"69683","ENSMUSG00000008140","Emc10"
"22260","ENSMUSG00000060601","Nr1h2"
"233204","ENSMUSG00000038520","Tbc1d17"
"59047","ENSMUSG00000002963","Pnkp"
"78070","ENSMUSG00000007783","Cpt1c"
"15469","ENSMUSG00000109324","Prmt1"
"75736","ENSMUSG00000003190","Bcl2l12"
"65116","ENSMUSG00000007837","Prrg2"
"76713","ENSMUSG00000070568","Slc6a21"
"16866","ENSMUSG00000100916","Lhb"
"16866","ENSMUSG00000118462","Lhb"
"20174","ENSMUSG00000003868","Ruvbl2"
"12028","ENSMUSG00000003873","Bax"
"12036","ENSMUSG00000030826","Bcat2"
"13170","ENSMUSG00000059824","Dbp"
"56632","ENSMUSG00000057342","Sphk2"
"19899","ENSMUSG00000059070","Rpl18"
"101612","ENSMUSG00000053801","Grwd1"
"14814","ENSMUSG00000002771","Grin2d"
"68137","ENSMUSG00000002778","Kdelr1"
"53415","ENSMUSG00000039745","Htatip2"
"100040608","ENSMUSG00000092118","Fancf"
"75744","ENSMUSG00000074093","Svip"
"233315","ENSMUSG00000030522","Mtmr10"
"67973","ENSMUSG00000030521","Mphosph10"
"72635","ENSMUSG00000053091","Lins1"
"545975","ENSMUSG00000030510","Cers3"
"75099","ENSMUSG00000043831","Lysmd4"
"100579147","ENSMUSG00000074067","Gm10619"
"17293","ENSMUSG00000030543","Mesp2"
"209225","ENSMUSG00000048897","Zfp710"
"23991","ENSMUSG00000030538","Cib1"
"269952","ENSMUSG00000050973","Gdpgp1"
"269955","ENSMUSG00000038930","Rccd1"
"101869","ENSMUSG00000030533","Unc45a"
"71968","ENSMUSG00000025722","Wdr73"
"100504421","ENSMUSG00000097277","2900076A07Rik"
"53320","ENSMUSG00000001773","Folh1"
"66271","ENSMUSG00000030615","Tmem126a"
"666737","ENSMUSG00000074024","4632427E13Rik"
"67800","ENSMUSG00000030747","Dgat2"
"70974","ENSMUSG00000030729","Pgm2l1"
"19346","ENSMUSG00000030704","Rab6a"
"73683","ENSMUSG00000047767","Atg16l2"
"56018","ENSMUSG00000030688","Stard10"
"207728","ENSMUSG00000030653","Pde2a"
"207728","ENSMUSG00000110195","Pde2a"
"16332","ENSMUSG00000032737","Inppl1"
"69358","ENSMUSG00000064307","Lrrc51"
"102443350","ENSMUSG00000099481","Xndc1"
"11875","ENSMUSG00000070424","Art5"
"504186","ENSMUSG00000066279","Chrna10"
"269966","ENSMUSG00000063550","Nup98"
"76932","ENSMUSG00000030881","Arfip2"
"14356","ENSMUSG00000089847","Timm10b"
"14356","ENSMUSG00000110234","Timm10b"
"77505","ENSMUSG00000030882","Dnhd1"
"12751","ENSMUSG00000030894","Tpp1"
"100302499","ENSMUSG00000065016","Snora3"
"57373","ENSMUSG00000031023","Akip1"
"26440","ENSMUSG00000030751","Psma1"
"209760","ENSMUSG00000042246","Tmc7"
"233806","ENSMUSG00000030917","Tmem159"
"74466","ENSMUSG00000030877","Mfsd13b"
"233824","ENSMUSG00000034951","Cog7"
"26918","ENSMUSG00000030866","Ern2"
"16190","ENSMUSG00000030748","Il4ra"
"12752","ENSMUSG00000030720","Cln3"
"75764","ENSMUSG00000059772","Slx1b"
"66162","ENSMUSG00000047721","Bola2"
"68952","ENSMUSG00000058966","Fam57b"
"233875","ENSMUSG00000030689","Ino80e"
"233876","ENSMUSG00000042606","Hirip3"
"381921","ENSMUSG00000059981","Taok2"
"233877","ENSMUSG00000030685","Kctd13"
"233879","ENSMUSG00000046378","Asphd1"
"381922","ENSMUSG00000097075","Cdiptos"
"67278","ENSMUSG00000107068","Pagr1a"
"244216","ENSMUSG00000054716","Zfp771"
"269997","ENSMUSG00000054381","Zfp747"
"78921","ENSMUSG00000030823","9130019O22Rik"
"233893","ENSMUSG00000045757","Zfp764"
"233895","ENSMUSG00000030822","Prr14"
"233902","ENSMUSG00000030811","Fbxl19"
"244219","ENSMUSG00000049728","Zfp668"
"233905","ENSMUSG00000049739","Zfp646"
"27973","ENSMUSG00000096145","Vkorc1"
"100043133","ENSMUSG00000062944","9130023H24Rik"
"29810","ENSMUSG00000030847","Bag3"
"67143","ENSMUSG00000040167","Ikzf5"
"72096","ENSMUSG00000030960","Eef1akmt2"
"109359","ENSMUSG00000030965","Abraxas2"
"13017","ENSMUSG00000030970","Ctbp2"
"30926","ENSMUSG00000031068","Glrx3"
"69752","ENSMUSG00000025470","Zfp511"
"68566","ENSMUSG00000025468","Caly"
"212508","ENSMUSG00000039018","Mtg1"
"54399","ENSMUSG00000025484","Bet1l"
"23997","ENSMUSG00000025487","Psmd13"
"107702","ENSMUSG00000038650","Rnh1"
"70552","ENSMUSG00000038637","Lrrc56"
"71448","ENSMUSG00000025505","Tmem80"
"21351","ENSMUSG00000025503","Taldo1"
"213350","ENSMUSG00000051007","Gatd1"
"68267","ENSMUSG00000019082","Slc25a22"
"66853","ENSMUSG00000025509","Pnpla2"
"100126795","ENSMUSG00000073787","Gm10575"
"18218","ENSMUSG00000037887","Dusp8"
"13033","ENSMUSG00000007891","Ctsd"
"12520","ENSMUSG00000037706","Cd81"
"78914","ENSMUSG00000031090","Nadsyn1"
"94178","ENSMUSG00000004567","Mcoln1"
"50767","ENSMUSG00000004565","Pnpla6"
"67439","ENSMUSG00000019470","Xab2"
"100503890","ENSMUSG00000087687","Pet100"
"20911","ENSMUSG00000004626","Stxbp2"
"102209","ENSMUSG00000011837","Snapc2"
"330695","ENSMUSG00000048644","Ctxn1"
"21856","ENSMUSG00000002949","Timm44"
"102465762","ENSMUSG00000098917","Mir7654"
"102465714","ENSMUSG00000104958","Mir7238"
"69957","ENSMUSG00000038416","Cdc16"
"101994","ENSMUSG00000047710","Champ1"
"207958","ENSMUSG00000063362","Alg11"
"18970","ENSMUSG00000031536","Polb"
"64933","ENSMUSG00000031539","Ap3m2"
"11502","ENSMUSG00000031555","Adam9"
"67207","ENSMUSG00000037296","Lsm1"
"77733","ENSMUSG00000013878","Rnf170"
"244373","ENSMUSG00000031483","Erlin2"
"19053","ENSMUSG00000009630","Ppp2cb"
"22428","ENSMUSG00000031516","Dctn6"
"68192","ENSMUSG00000031513","Leprotl1"
"330738","ENSMUSG00000109704","Gm38414"
"212392","ENSMUSG00000071104","Ccdc110"
"192169","ENSMUSG00000031634","Ufsp2"
"382010","ENSMUSG00000038215","Cep44"
"330788","ENSMUSG00000043090","Zfp866"
"170759","ENSMUSG00000031862","Atp13a1"
"83984","ENSMUSG00000047654","Tssk6"
"75692","ENSMUSG00000071078","Nr2c2ap"
"105980076","ENSMUSG00000079033","Gm45929"
"234371","ENSMUSG00000002342","Tmem161a"
"234374","ENSMUSG00000057788","Ddx49"
"234378","ENSMUSG00000055707","Klhl26"
"22186","ENSMUSG00000090137","Uba52"
"13716","ENSMUSG00000070002","Ell"
"211228","ENSMUSG00000049988","Lrrc25"
"50783","ENSMUSG00000031848","Lsm4"
"50783","ENSMUSG00000110900","Lsm4"
