"ENTREZID","ENSEMBL","SYMBOL"
"626682","ENSMUSG00000074434","Defa28"
"387334","ENSMUSG00000058568","Defb50"
"246082","ENSMUSG00000048500","Defb15"
"100526510","ENSMUSG00000106471","Mir3107"
"102467006","ENSMUSG00000099142","Mir8108"
"11440","ENSMUSG00000031491","Chrna6"
"100217422","ENSMUSG00000088252","Snord13"
"234155","ENSMUSG00000071113","Mboat4"
"23793","ENSMUSG00000071937","Adam25"
"78849","ENSMUSG00000084960","B430010I23Rik"
"212392","ENSMUSG00000071104","Ccdc110"
"408022","ENSMUSG00000038225","Primpol"
"60406","ENSMUSG00000031609","Sap30"
"260296","ENSMUSG00000109718","Trim61"
"17925","ENSMUSG00000004677","Myo9b"
"234395","ENSMUSG00000034911","Ushbp1"
"382014","ENSMUSG00000034863","Ano8"
"234421","ENSMUSG00000074240","Cib3"
"212108","ENSMUSG00000045232","Rln3"
"735271","ENSMUSG00000076144","Mir709"
"723819","ENSMUSG00000065483","Mir181c"
"723956","ENSMUSG00000065512","Mir138-2"
"20497","ENSMUSG00000031766","Slc12a3"
"20295","ENSMUSG00000031780","Ccl17"
"54672","ENSMUSG00000060470","Adgrg3"
"234664","ENSMUSG00000031878","Nae1"
"277978","ENSMUSG00000043251","Exoc3l"
"234684","ENSMUSG00000041679","Lrrc29"
"59016","ENSMUSG00000036442","Thap11"
"109660","ENSMUSG00000031896","Ctrl"
"102465651","ENSMUSG00000099131","Mir7074"
"319446","ENSMUSG00000053687","Dpep2"
"319446","ENSMUSG00000115067","Dpep2"
"66269","ENSMUSG00000031919","Tmed6"
"15439","ENSMUSG00000031722","Hp"
"353287","ENSMUSG00000033633","Clec18a"
"52815","ENSMUSG00000031958","Ldhd"
"72259","ENSMUSG00000097424","1700030M09Rik"
"12352","ENSMUSG00000025317","Car5a"
"12398","ENSMUSG00000006362","Cbfa2t3"
"100861499","ENSMUSG00000096300","Gm25212"
"11459","ENSMUSG00000031972","Acta1"
"102058","ENSMUSG00000074030","Exoc8"
"100316680","ENSMUSG00000084523","Mir1903"
"12363","ENSMUSG00000033538","Casp4"
"83996","ENSMUSG00000041620","Mmp1b"
"17393","ENSMUSG00000018623","Mmp7"
"100885830","ENSMUSG00000093615","Mir5618"
"665374","ENSMUSG00000111085","Gm7607"
"546118","ENSMUSG00000074502","Ubtfl1"
"258555","ENSMUSG00000063842","Olfr862"
"258336","ENSMUSG00000051118","Olfr77"
"258551","ENSMUSG00000050803","Olfr866"
"258552","ENSMUSG00000044106","Olfr868"
"53867","ENSMUSG00000004098","Col5a3"
"235033","ENSMUSG00000053773","Rdh8"
"78369","ENSMUSG00000001014","Icam4"
"100316681","ENSMUSG00000084663","Mir1900"
"100503652","ENSMUSG00000096981","Gm16845"
"69862","ENSMUSG00000090925","1810064F22Rik"
"100312956","ENSMUSG00000094995","Pate3"
"100312986","ENSMUSG00000090738","Pate7"
"77080","ENSMUSG00000047980","Pate5"
"20686","ENSMUSG00000001948","Spa17"
"258310","ENSMUSG00000066748","Olfr145"
"258794","ENSMUSG00000066747","Olfr878"
"258415","ENSMUSG00000096167","Olfr887"
"18323","ENSMUSG00000058270","Olfr25"
"258028","ENSMUSG00000052058","Olfr901"
"258800","ENSMUSG00000096794","Olfr905"
"258434","ENSMUSG00000057424","Olfr934"
"258087","ENSMUSG00000064110","Olfr963"
"258165","ENSMUSG00000095839","Olfr965"
"258602","ENSMUSG00000094353","Olfr150"
"259109","ENSMUSG00000044292","Olfr978"
"259112","ENSMUSG00000059473","Olfr979"
"72224","ENSMUSG00000101963","1700001J11Rik"
"258853","ENSMUSG00000049010","Olfr982"
"723965","ENSMUSG00000092770","Mirlet7a-2"
"387236","ENSMUSG00000093354","Mir125b-1"
"21345","ENSMUSG00000032085","Tagln"
"100101457","ENSMUSG00000111329","A830035O19Rik"
"11808","ENSMUSG00000032080","Apoa4"
"244859","ENSMUSG00000032257","Ankk1"
"382137","ENSMUSG00000037845","Fdxacb1"
"235345","ENSMUSG00000032057","4833427G06Rik"
"235379","ENSMUSG00000046167","Gldn"
"246735","ENSMUSG00000044820","AY074887"
"83961","ENSMUSG00000032311","Nrg4"
"121021","ENSMUSG00000032911","Cspg4"
"15211","ENSMUSG00000025232","Hexa"
"78250","ENSMUSG00000037801","Iqch"
"208080","ENSMUSG00000086228","Ubap1l"
"387185","ENSMUSG00000076379","Mir190a"
"100526560","ENSMUSG00000093042","Mir3109"
"12049","ENSMUSG00000032191","Bcl2l10"
"100042314","ENSMUSG00000074179","Gm10639"
"666731","ENSMUSG00000067399","Trim43c"
"67905","ENSMUSG00000020253","Ppm1m"
"15586","ENSMUSG00000010051","Hyal1"
"76257","ENSMUSG00000010064","Slc38a3"
"235604","ENSMUSG00000032936","Camkv"
"74153","ENSMUSG00000032596","Uba7"
"76873","ENSMUSG00000102224","4930447F24Rik"
"67789","ENSMUSG00000019039","Dalrd3"
"12836","ENSMUSG00000025650","Col7a1"
"320082","ENSMUSG00000047237","Fbxw21"
"12796","ENSMUSG00000038357","Camp"
"102465660","ENSMUSG00000098490","Mir7089"
"100504715","ENSMUSG00000079260","Tmppe"
"102570","ENSMUSG00000074028","Slc22a13"
"13051","ENSMUSG00000052336","Cx3cr1"
"72330","ENSMUSG00000074001","Klhl40"
"74770","ENSMUSG00000032523","Hhatl"
"102680","ENSMUSG00000036814","Slc6a20a"
"751544","ENSMUSG00000070139","Mir532"
"100270707","ENSMUSG00000087252","Gm14379"
"54630","ENSMUSG00000031145","Prickle3"
"22376","ENSMUSG00000031165","Was"
"625480","ENSMUSG00000079699","Gm6592"
"18416","ENSMUSG00000031173","Otc"
"17986","ENSMUSG00000040138","Ndp"
"100885829","ENSMUSG00000093408","Mir5617"
"434756","ENSMUSG00000036551","Akap14"
"69942","ENSMUSG00000036537","Rnf113a1"
"434759","ENSMUSG00000079635","Rhox4c"
"664608","ENSMUSG00000079628","Rhox4g"
"18617","ENSMUSG00000095180","Rhox5"
"100526512","ENSMUSG00000092794","Mir3110"
"170745","ENSMUSG00000037005","Xpnpep2"
"236785","ENSMUSG00000067971","Olfr1321"
"102465202","ENSMUSG00000105738","Mir6384"
"751531","ENSMUSG00000076214","Mir717"
"751532","ENSMUSG00000076050","Mir450b"
"723901","ENSMUSG00000076140","Mir542"
"75013","ENSMUSG00000055555","4930502E18Rik"
"100502842","ENSMUSG00000085808","Gm14718"
"21947","ENSMUSG00000031132","Cd40lg"
"331424","ENSMUSG00000071753","Cdr1os"
"245468","ENSMUSG00000046287","Pnma3"
"574405","ENSMUSG00000071745","DXBay18"
"574404","ENSMUSG00000067771","Gm14685"
"14070","ENSMUSG00000078317","F8a"
"24102","ENSMUSG00000031372","Trex2"
"12111","ENSMUSG00000031375","Bgn"
"102857","ENSMUSG00000019558","Slc6a8"
"19703","ENSMUSG00000031387","Renbp"
"100628601","ENSMUSG00000092907","Mir5132"
"17257","ENSMUSG00000031393","Mecp2"
"14539","ENSMUSG00000031394","Opn1mw"
"18846","ENSMUSG00000031398","Plxna3"
"210710","ENSMUSG00000032750","Gab3"
"105886298","ENSMUSG00000090110","Cmc4"
"100503393","ENSMUSG00000084904","Gm14827"
"57385","ENSMUSG00000044359","P2ry4"
"331474","ENSMUSG00000049191","Rtl5"
"73300","ENSMUSG00000032894","1700031F05Rik"
"75064","ENSMUSG00000031330","Zcchc13"
"66142","ENSMUSG00000031231","Cox7b"
"279572","ENSMUSG00000033777","Tlr13"
"213436","ENSMUSG00000047686","Rtl3"
"78826","ENSMUSG00000050921","P2ry10"
"70550","ENSMUSG00000081793","5730416F02Rik"
"67715","ENSMUSG00000025528","2010106E10Rik"
"100526514","ENSMUSG00000093172","Mir3112"
"237038","ENSMUSG00000031257","Nox1"
"102466805","ENSMUSG00000099272","Mir7093"
"78478","ENSMUSG00000060726","Tmsb15a"
"100316820","ENSMUSG00000088464","Mir1970"
"331532","ENSMUSG00000054034","Tceal5"
"100040972","ENSMUSG00000079428","Tceal7"
"245616","ENSMUSG00000031424","Kir3dl1"
"436230","ENSMUSG00000087368","BC065397"
"14657","ENSMUSG00000018595","Glra4"
"18823","ENSMUSG00000031425","Plp1"
"66995","ENSMUSG00000031428","Zcchc18"
"622473","ENSMUSG00000072945","Ripply1"
"12738","ENSMUSG00000047230","Cldn2"
"666468","ENSMUSG00000079418","Atg4a"
"666468","ENSMUSG00000116318","Atg4a"
"723976","ENSMUSG00000076011","Mir652"
"100303736","ENSMUSG00000077767","Snora35"
"18639","ENSMUSG00000025271","Pfkfb1"
"207375","ENSMUSG00000025262","Fam120c"
"100526542","ENSMUSG00000093219","Mir3113"
"387253","ENSMUSG00000065602","Mirlet7f-2"
"70771","ENSMUSG00000056679","Gpr173"
"436240","ENSMUSG00000071665","Foxr2"
"270672","ENSMUSG00000031303","Map3k15"
"70008","ENSMUSG00000015405","Ace2"
"12169","ENSMUSG00000031377","Bmx"
"68854","ENSMUSG00000031382","Asb11"
"237222","ENSMUSG00000040586","Ofd1"
"170743","ENSMUSG00000044583","Tlr7"
